conflict_intensity,political_instability,gdp_per_capita_log,food_insecurity_score,climate_disaster_risk,governance_index,human_rights_score,unemployment_rate,prior_year_displaced,neighboring_conflict,population_millions,high_displacement
3.370138954716539,1.3398942398866829,7.311376882250542,1.3099332677005218,1.1003601734094388,4.432496474356579,2.841533412341159,26.69779870484069,27113.560599521537,1,118.45032319670074,0
0.34398622005201784,4.0678542679708425,8.746753885065258,2.016534723435685,2.975799129642525,2.8245285597534426,0.6726389217265184,1.0273915940013598,658.5351455495271,0,21.7822252406182,0
1.5937752033309405,1.5629445451515767,8.162341892980246,2.0730214554182873,1.1735508351703468,3.8521957259116464,1.7218778373487977,3.605323073563898,2618.0976242447764,1,10.629316644992269,0
2.615158445906097,2.9695838258246554,5.740652428266845,2.53616007496492,7.048001743891855,7.054628011940009,2.7028056601458754,17.92616561219684,55235.93416140713,0,12.890413302678844,0
2.491194021961276,6.434014985611503,8.929499994800514,3.3617856170608222,0.8898426312262987,1.7991912029400798,6.157914155524244,19.44598290898083,44558.821230595575,0,4.568535350398201,1
0.685869246308145,1.4212150321881287,10.376875894787029,2.0479556877399716,1.0679782973851122,7.889421769046756,4.238783016612523,9.389874075987805,42845.4969287545,0,2.0902025244172724,0
4.595064072499055,1.6699735743790218,10.564501238015792,4.01890913076058,3.662155243780028,2.779680712709328,3.056160486450084,22.939927124295394,5844.833206362357,1,17.291211840201125,1
5.414781386117564,1.2969655149386994,11.286215813943596,4.375732811941434,1.5075508595516585,6.559353031885776,2.599584122335548,13.637154614259213,21697.9492281491,0,32.74595825969362,0
2.6059606181093153,1.782872715496214,5.839421313116135,3.1373684196464247,5.254550518330171,2.9590829015822626,7.830150526921632,27.55142885828139,83661.00628626774,1,6.069902655519734,1
0.6753590748378506,1.707652951825317,10.942941546821862,1.754411738931076,3.1797210605614716,3.809663900185916,2.224454247680355,17.588721329210077,9613.214553147061,1,10.882575030154758,0
0.4676883497272682,1.8526477559652794,8.77725964654057,5.364125065210057,5.102520322202476,0.8850459349912958,0.4204350678265448,13.122018337438995,107145.59209759922,0,16.183450018031852,0
1.2713147658095107,2.189311178868813,10.90084376105494,2.7010488868633282,0.8527344931706415,8.707597122049592,6.008609184642201,8.76845762699291,6475.73354309918,1,47.697133315038094,0
3.265987258278122,3.382750971926416,7.90782638620686,0.8726001268365116,0.7049677648649089,6.149661500097281,3.192990230804478,16.912181151246017,9265.259979069438,0,2.984651184779239,0
1.1912486541113898,4.604493989406266,7.703799281807672,1.5353815427323871,2.842613901397315,6.267397030725021,2.838842359486135,3.778783558992761,32480.44020814719,0,5.406882769770275,0
1.0776704550146234,3.0110227435041077,6.677091135659659,2.544208889738237,4.031135516675491,4.014264354656191,2.4693200491117864,6.577028661806416,145294.49113641286,0,50.150519402001706,0
3.2460102630740866,2.409796488551233,9.663966349609241,2.3875585384690243,0.4147833025649675,3.138491299500239,4.201103264290506,9.546425369931104,19990.134356693645,0,0.8067670872496734,0
2.193544911847561,0.41859411542165037,9.271714105797624,1.6637381481894802,3.933005613227593,6.553061214475575,5.734011245219014,19.984818359396563,53679.1076607444,0,21.348996472823075,0
3.0479223202169465,6.492376937754179,6.824485656654511,2.5970112241604104,3.475129740784379,2.593750816502426,6.342049102770133,14.470834573160577,44418.1260216458,0,20.40670245885579,1
4.03730071467841,2.810720906179367,5.253794849480499,1.4303568989753273,3.701435232202319,4.665746279521594,4.762316820575338,16.83458356631195,8103.753547969204,1,9.66597424602983,1
1.8412892169781057,2.9134280698889405,9.12286785148509,3.181792853337239,1.4582901835005313,2.4985397670825633,6.5722725104773625,17.11137073774011,14262.046150433407,0,12.628427691318347,0
2.3447365948588197,5.462926117906663,9.2937555504171,2.482723209176408,5.3636119149109005,5.247896893170666,2.1130402420933967,19.404333577685186,133072.24441617914,0,38.609116894743195,0
1.75068748991844,1.8968961415942878,7.019572732411351,3.3611949183626155,0.5641596100804269,1.1661744710574315,0.3351369552780331,11.689496999602246,10217.906842847031,0,3.60604146680348,0
2.6733167347976963,2.4859690389605777,6.718257379943557,3.0826774074833474,3.0492648863418466,2.0388424532779457,7.797013671367906,14.848170930779315,59373.79641635209,0,5.268050500722213,1
2.3869974422513702,4.392210898888791,9.483802268719373,4.445982316851582,3.8462782757645746,3.2803610913352346,3.1282613461851745,13.711705858837037,167185.80134909198,0,14.363163745682508,1
3.2579561073076047,4.636069255533359,11.28459054748733,3.3600878445965705,1.030017074341687,6.22950614821064,6.115162844200124,19.65280246833615,6363.607826153436,0,10.544026974104996,0
4.434878606676832,2.672577269945208,7.757514701637901,3.901220246729424,0.39042458469302255,3.9373645774761368,1.1633138069351812,9.559380265380392,25473.160129776683,1,17.08381445225925,0
3.855671372233749,2.8193037335363567,7.180541600915596,3.8106428358492317,6.099222755525176,6.9671966462294055,4.221497251528232,6.869978718593275,12675.765994668973,0,50.725477530286405,1
0.9615258168656671,5.692730228078995,8.948287695625869,3.62691733756151,4.125949226022799,8.001396555318928,2.1579559679489604,2.319137165729145,12523.26556300451,0,49.80289113112229,0
2.089847738799713,2.2367008867922618,9.452879597272107,3.8743017393004613,3.9500503890566154,4.382713740623412,3.938946043004285,9.661250072138767,6334.079253512953,0,5.227771644594674,0
1.6619623428044838,2.3061271313703675,7.953564856161384,2.815813087971257,2.3282803115804955,2.043105159458338,4.681680327541032,6.867116815449298,52427.030726524914,0,7.19486758833455,0
2.2721487350505116,3.531544202561912,11.53763662523793,6.5852007902413625,2.9841751020885714,6.931359912552096,5.630131699897587,11.29411856990698,68588.71642533779,1,3.536382808943676,1
4.759204964642726,2.321423637626224,9.852527683212518,3.486032089205131,2.5549714299543873,1.9168676562902638,3.4115994672007863,2.8747507599614677,56473.25548811372,1,52.56363765499023,1
1.158847910316494,2.3843899928388845,7.9280939409524995,0.749311845416038,4.382543954289711,3.193472589789027,2.018120737948764,2.56632302382028,129284.85296149552,1,10.14544323587879,0
1.718540724955221,3.652633211887469,6.1112755415826925,1.6029457009159074,2.5028366996429168,1.597871458147226,3.1564253417825086,4.769262072541473,7872.402684929439,0,11.946020883890089,0
2.4093580883068486,4.133211757037022,10.479132681722309,3.6479969283843197,1.039698388910553,6.9263294507086846,7.578494582316425,24.24821949668746,19271.7557290386,0,32.45459525753568,0
1.9658545353951162,1.4127774994692721,10.287896854322609,2.8669451789264317,0.9729033274594465,6.144171365108846,4.422909330784208,8.55608218011263,21123.402850431445,0,14.388733735352009,0
1.5450740124203077,2.7894106126720306,8.045870695057351,3.1065643553191142,5.259403639768758,8.236571449915221,0.9380195815129317,11.233915690872339,13203.622879999055,0,2.5511109798843234,0
3.024753876496196,4.770180100982217,9.025863186418817,0.6861612339533442,0.5652572712674928,4.117488780979861,2.904987001898451,19.146639047942283,7669.503534010466,0,11.51968530072881,0
2.628503990216566,3.6179746205625603,8.274295153776237,3.8919581573545505,3.857642458820795,3.352049683178434,4.2862481116298,11.862960624510137,33345.079058172974,0,19.91339220954532,1
1.7838548982713633,2.961979733556478,9.280898321663452,0.9194925640145947,1.5734533205238612,3.9503787313260794,6.530195335369397,11.72723972144376,89920.9682735528,0,25.4028994232262,0
0.7140336869412172,3.462252555015791,6.962575703302477,5.927252205398494,0.218796443779954,2.3344584501404557,7.654940172305452,5.035001496654168,154545.8212286638,0,20.732582312102153,1
3.6804793518398213,1.084600401928835,6.748721319884731,2.083386885529091,3.9592027262856098,7.8573035612577895,5.605842663619493,21.42160535140624,6925.223019420496,0,2.5380560750016934,0
1.6500239921085023,2.269082815991945,9.716295599140786,3.654599217160559,3.552892500702429,10.0,2.418857210162292,6.610904654326442,86624.71176858213,1,7.258014972414802,0
6.463769483914986,1.5051581206901055,9.906422265264396,1.714639661233663,2.324258647633669,3.5523764042459174,2.222795076564588,6.313682981617515,87028.9291030013,0,26.45247270039191,1
5.031230845032987,2.945063340443909,7.7638119615675905,0.3637109932838366,1.6113235344863222,6.185396161816462,4.2835275263435,13.592776131351442,24631.125642267267,0,42.43699492734314,0
4.0864698504559716,5.362160322633828,7.376318386058463,1.4880746961288627,5.9141750734829435,4.689021749055217,3.8614039564381946,16.437280325433896,5828.3551183309,0,0.9667200626308675,1
3.7847193861867465,1.3751560636675202,10.221349678217047,2.6251855177654084,2.6826350889910513,5.883480856336982,2.515208342035205,9.01908196900719,230298.55911949388,0,0.8629336417333935,0
4.808171104256128,2.6431929318681084,7.427106221027231,0.6709776389247604,1.9776755335449439,7.119397371608279,1.2926453662526436,5.126183718897913,53296.563503677884,0,20.623065501786964,0
4.5015277145501225,1.6674076091080736,8.583116883978649,7.1799994876414965,0.7178066985007241,2.7138172623312635,4.944629902827872,6.712430468003074,201415.74996644378,0,15.883504306885941,1
3.1485465592718676,1.2875606452853878,8.39287753244102,3.056605556269147,0.9040026296669004,4.042818896738815,2.5256591634268366,9.56135566634314,33049.0565493772,0,3.3763995072158286,0
3.4583062444553843,3.2685639490853857,6.299641081972121,2.033726614952693,4.018082389829495,7.406311119873367,4.945618766122411,13.352719110932867,25142.294000255246,0,15.894367991227014,0
5.386521682270735,1.1576307637312195,8.788171400618003,5.090563396834639,1.9840735996335646,6.017669789081614,4.580280123057613,6.414954658393528,14196.819877641914,0,73.37161233300843,0
3.0617217969438144,3.3841705030557527,8.64161043010624,2.609793507617768,4.632414233983095,5.654639485455778,6.612490979360518,33.436770164596965,205438.40953768205,1,19.933765321307362,1
1.4558813424442505,3.5983838201373257,9.04028691715241,4.300014064562493,3.45860136998688,6.019367681492433,8.016918944395387,23.18713646518837,14601.727836690086,0,11.925533684555303,0
4.518857472364912,1.7378302708345015,8.73734630447993,1.2644874937481148,1.1124662979428732,6.21578301843307,1.3007597064614744,10.278853135698174,1202.4822231094263,0,35.15092792259496,0
3.5993742481792457,2.783028816737725,11.703531114120059,5.124755051384238,1.1029760728280438,7.315526837474243,1.9639290824149658,5.056527928465284,35920.00990020839,0,4.786029954853889,0
0.6190643377169209,6.741949637316157,10.242517346984846,1.5219685554857374,4.892897497269191,6.507547276658439,7.453800992762521,4.304406037268181,23664.490585754447,0,10.699853876147058,0
2.328545928203029,0.36352156771953603,8.558213500682202,2.908033376022896,0.8015437803045434,4.898546647005841,5.896216259420561,23.10865321437543,15148.754400651751,0,15.005693192604678,0
1.9208246644942937,2.244943663861118,8.695358625774308,3.048503806621328,0.6585683488624644,5.706072767130133,1.7989043142310117,14.851535567547131,50339.242393854445,0,14.045368742654391,0
5.199092769591175,5.983467250653779,11.145428811626186,5.562726009563863,0.571853493298376,4.8651420073145,7.6494758930082005,2.7936570441772886,22648.95776626844,1,50.75917992451857,1
2.201943740399156,3.4663607642548144,9.794631679007871,3.494866395710833,1.2509998321065736,3.5077125929232595,1.163581322050988,16.34740656545086,25729.207937290364,0,6.925105702273099,0
1.3772023575141255,4.031675737816288,6.65649570925833,3.4945983366043167,3.710799186460156,4.896745095956666,1.2878171626747013,4.243865698314259,1165.7652752386862,0,1.1632571544183072,0
4.71971286182723,5.280499551515648,9.923422334210645,4.94176743113591,1.561283819766244,4.772378895361217,3.1015064074018364,6.021789582208709,44466.732746683076,0,49.62878245558969,1
1.588460545173127,4.599431294093182,10.364201623089915,1.3846725788146461,2.150769320497256,1.6038160844059517,6.388272586775047,15.76973420746766,6509.479410878398,0,4.894179886175491,0
0.5968947527083952,3.354609478388799,10.926575613663676,2.43977660615206,0.3326220738232938,6.5498699188441,3.2310788154986634,8.867881598057687,12027.512312084436,1,9.529384894493084,0
3.4081565965226837,3.9011958551637282,7.897762477588767,5.124375140593587,5.24800820208076,6.888926891257244,4.723992113774955,21.979110527811045,63136.2397640145,0,15.138429188872024,0
3.0664861826340886,1.4652283416598801,7.788324256796549,4.017002866914757,4.610445301068119,6.087617812926492,0.6584046948961597,17.389423956294515,18788.718120609377,0,74.49466831891695,0
2.789555071166884,2.3358324898373146,7.087277467829004,2.7373870870306822,2.0356140702766448,6.769411639445709,8.316510027895847,12.041643696236218,8909.118598853305,1,15.32590667835924,0
3.288097857207583,5.355852061194167,8.9621911965042,4.4751986153927605,1.94244995833621,4.6481817288969,2.929025100555234,2.6770310026584,43069.31573596029,1,11.874846328533353,1
4.0649018963913885,5.458906890817872,9.599301373683549,1.9837734387425536,2.4257539672106403,3.9718517773989355,5.2517554363088585,8.795814899558533,12097.495305028579,0,17.524027129922622,0
3.2345967824352124,2.9324689662939285,7.730006219983744,2.1374254243975366,2.7886450454039697,6.897810740793441,3.74822899093806,5.507256099209494,15802.583129485647,0,70.67732115956312,0
1.8134288505174043,2.606005376897788,8.287277053496258,1.7916826397521217,2.589157993243033,2.8824331181495846,4.142496736471529,8.607960133594123,48555.73759429908,1,34.06888471578446,0
1.1034442080402906,1.4618807443405761,5.419423306571404,3.8789594327348924,2.9646765522188954,2.813119148562884,2.0885939166629415,16.549817309705638,67327.10895412155,1,3.701742821469848,0
0.6261134174457317,3.8358291962866264,10.764173575603975,1.95871841489479,2.1767100987607266,5.896277454813415,0.8671569823335888,11.325572892242237,67288.28003697899,0,32.51744589306788,0
3.893738659278771,0.37206287908734453,6.152535442749855,5.755953447437947,0.9115792165929232,5.841526395383426,2.3828051332398754,7.317279829876922,32912.50271250668,0,36.789485771051126,0
2.2081199239815468,1.5265935678690292,9.062169628289206,8.197462628055884,2.9548731399722823,6.860144918604463,5.379860048455506,7.407847228845812,30284.012210193727,0,23.468490738791054,1
1.7057746068742894,3.2909401726592673,8.85738225005852,1.7793229629020588,1.732238744812392,1.5791152997436804,2.2966145117541013,4.669104630571571,77474.83720152751,0,21.41411405055356,0
0.6763603384706811,3.0340905103521685,8.568711952797395,2.822813970469693,2.5976911696051577,4.804515518413002,5.856688784595496,6.004728815290685,10723.732075860169,0,11.627715915389894,0
2.063693713019656,2.6624277531706806,8.603195317509535,4.340651686188968,0.5723075860175413,2.7392665582691493,5.97848747948856,12.40852155562745,8255.670349251739,0,20.527435608029514,0
3.5879012288277545,2.3935286409338103,6.982328236415749,3.903175107909571,1.8792419465596544,6.710588426404627,0.8383381967448743,15.84191744073119,54635.745526289735,0,26.7557969188665,0
3.1689998477465298,0.6726024683917943,8.007902193708258,2.5615717625783994,1.2503388175450572,7.667498097255033,2.994806664640911,6.935616165014322,26339.869333194667,0,2.6208669064970325,0
1.365637082251592,5.421148900980919,9.953425978378256,3.693160063039488,3.655487372890356,6.008991353710613,5.209975950538603,15.704074719705714,61893.45238185101,0,5.950068493401549,0
2.1708374305025173,1.6693065530207098,10.397733250654953,4.526550961970371,2.717410629879287,3.884304289493126,2.510745964236974,9.885232116108252,14826.066085762928,0,4.315462568852286,0
1.3637924319860009,3.125025751898585,7.86864859213759,4.454951406255686,1.4071764729407166,3.5028296946534123,7.056733267398572,20.226042392776954,19642.64001467211,1,36.80368545315483,1
0.6373493040686784,5.754859263203816,6.15937070428463,6.1209446255169455,1.5656762759498677,4.176342805350597,3.207731331057943,14.174338488338293,113495.07791293487,1,22.788847635158646,1
5.7857162823351995,4.250889657951641,7.33198922305443,4.76644643477597,3.244424984735503,3.317751215655419,0.6167049517064428,12.181951129375161,27379.36712748258,1,11.985070601200405,1
1.6737543318713217,6.034669008975112,11.279045642279323,2.732092244214232,3.1347107878783786,4.681517701976084,5.540394194787318,13.512665833858746,44696.31817226808,0,34.98040872428859,0
4.85750585203021,1.644219334624456,7.421283265019161,1.6981802464046003,2.4102227605742104,3.4982691657539,2.181033680354899,16.25053509283725,5640.643788606178,0,25.2307205895252,0
